id,lat,lon,stratum,stratum_label,in_pilot,county
137,-1.0272719313929897,37.34075072313302,1,Cropland,False,muranga
138,-0.8184577026480836,36.94673021787755,0,Non-cropland,False,muranga
139,-0.5809383210071954,36.98725530471958,1,Cropland,False,muranga
140,0.7977083783899563,35.00358941832803,1,Cropland,False,bungoma
141,-0.8615954255198468,37.108008107822705,1,Cropland,False,muranga
142,1.0006448912829524,34.5976191878453,0,Non-cropland,False,bungoma
143,0.8056754855835686,34.80029298736948,0,Non-cropland,False,bungoma
144,0.6106992814574759,34.466386505481644,1,Cropland,False,bungoma
145,-0.8122319424402838,37.13857760268666,1,Cropland,False,muranga
146,-0.7193717837689074,36.99567983162683,1,Cropland,False,muranga
147,0.8924848037953602,34.49673555060443,0,Non-cropland,False,bungoma
148,0.530760791420969,34.52801360013368,1,Cropland,False,bungoma
149,0.8985435690252104,34.49430960062572,0,Non-cropland,False,bungoma
150,-0.7276722678560442,36.921900669027806,1,Cropland,False,muranga
151,-0.8699835583714041,36.87133336728446,0,Non-cropland,False,muranga
152,-0.9001241074167449,37.26857223374991,1,Cropland,False,muranga
153,0.9928643198461782,34.51137349035986,0,Non-cropland,False,bungoma
154,-1.04243281321626,37.33994508310852,1,Cropland,False,muranga
155,0.931824945608054,34.55054628551518,0,Non-cropland,False,bungoma
156,-0.6776777698867273,37.198010216993914,0,Non-cropland,False,muranga
157,-0.7769445035303991,36.907286494448705,0,Non-cropland,False,muranga
158,0.7586432873306224,34.44041659652199,1,Cropland,False,bungoma
159,0.7499678264483666,34.55872854412656,0,Non-cropland,False,bungoma
160,0.7369435280798865,34.50698478612424,1,Cropland,False,bungoma
161,-0.6639626846325959,37.01647833868466,1,Cropland,False,muranga
162,-0.7249545351720654,36.739021777112356,0,Non-cropland,False,muranga
163,-0.8026646137823517,37.19783478296241,1,Cropland,False,muranga
164,-0.8915552683523451,36.9694094936537,1,Cropland,False,muranga
165,0.7971622919863287,35.05039351379709,1,Cropland,False,bungoma
166,-0.6586346572838866,36.882458953493625,0,Non-cropland,False,muranga
167,0.4521781451429882,34.609131410485766,1,Cropland,False,bungoma
168,-0.7390393969703277,36.84301114668173,0,Non-cropland,False,muranga
